State,n_seats,seats_d,avg_win_d,n_uncontested_d,seats_r,avg_win_r,n_uncontested_r,voteshare_d,weighted_voteshare,t_test_p,non_parametric_p,mean_median_diff,efficiency_gap,partisan_bias
AL,7.0,2.0,0.9364312873333334,5,5.0,N/A,0,0.39622568057142854,0.39619268020146725,0.5033289278709734,0.2806379180672889,0.02784858957142855,0.006737075428571382,0.2142857142857143
AL,7.0,2.0,0.9364312873333334,5,5.0,N/A,0,0.47331785300000007,0.444466675578794,0.034271492449091244,0.07975600742466288,0.15487764900000006,0.16092142028571435,0.2142857142857143
AL,7.0,3.0,0.9364312873333334,5,4.0,N/A,0,0.3902218354285714,0.39057180294355914,0.7659898465278179,0.1795060268932147,-0.06878312357142857,-0.14812775771428568,-0.0714285714285714
AL,7.0,1.0,0.9364312873333334,5,6.0,N/A,0,0.29139230000000005,0.3142015686192161,-1.0,,-0.11380119299999997,-0.06007254285714282,-0.0714285714285714
AL,7.0,1.0,0.9364312873333334,5,6.0,N/A,0,0.339635202,0.35986201184979466,-1.0,,-0.010148442999999951,0.036413261142857145,-0.0714285714285714
AL,7.0,1.0,0.9364312873333334,5,6.0,N/A,0,0.31693117414285715,0.32014374257572875,-1.0,,-0.0006120388571428381,-0.0089947945714286,-0.0714285714285714
AL,7.0,1.0,0.9364312873333334,5,6.0,N/A,0,0.33858440742857143,0.3372749167674027,-1.0,,0.008815614428571428,0.034311672000000036,0.2142857142857143
AL,7.0,1.0,0.9364312873333334,5,6.0,N/A,0,0.4305761051710161,0.4102255528208005,-1.0,,0.0625640286534086,0.21829506748488928,0.35714285714285715
AR,7.0,7.0,1.0,7,0.0,N/A,0,1.0,1.0,-1.0,,0.0,0.5,0.5
AR,7.0,7.0,1.0,7,0.0,N/A,0,1.0,1.0,-1.0,,0.0,0.5,0.5
AR,6.0,6.0,1.0,7,0.0,N/A,0,0.8935892681666666,0.8561543771328456,-1.0,,-0.10641073183333338,0.2871785363333334,-0.16666666666666663
AR,6.0,6.0,1.0,7,0.0,N/A,0,1.0,1.0,-1.0,,0.0,0.5,0.5
AR,6.0,6.0,1.0,7,0.0,N/A,0,0.9355886139999999,0.8728788759941177,-1.0,,-0.06441138600000007,0.3711772279999999,-0.33333333333333337
AR,6.0,6.0,1.0,7,0.0,N/A,0,1.0,1.0,-1.0,,0.0,0.5,0.5
AR,6.0,6.0,1.0,7,0.0,N/A,0,0.971164473,0.8282196348919069,-1.0,,-0.028835527000000027,0.44232894599999995,-0.33333333333333337
AR,4.0,4.0,1.0,7,0.0,N/A,0,0.8670090189999999,0.7369926772775537,-1.0,,-0.020283056500000063,0.2340180379999999,0.0
AR,4.0,4.0,1.0,7,0.0,N/A,0,0.88685901375,0.548477134006073,-1.0,,-0.11314098625000002,0.27371802749999996,-0.25
AR,4.0,3.0,1.0,7,1.0,N/A,0,0.77961942225,0.5520048794194039,-1.0,,-0.045335137250000046,0.30923884450000005,0.0
AR,4.0,3.0,1.0,7,1.0,N/A,0,0.7543796805,0.4699520439987927,-1.0,,-0.08999785550000006,0.2587593610000001,0.0
AR,4.0,3.0,1.0,7,1.0,N/A,0,0.8332496205,0.33415172525084863,-1.0,,-0.16675037950000005,0.416499241,-0.25
AR,4.0,3.0,1.0,7,1.0,N/A,0,0.8067769925,0.2271203656678517,-1.0,,-0.1932230075,0.363553985,-0.25
AR,4.0,3.0,1.0,7,1.0,N/A,0,0.74416658925,0.6314326371009801,-1.0,,-0.003296055249999985,0.23833317850000002,0.0
AR,4.0,3.0,1.0,7,1.0,N/A,0,0.63810259925,0.775895333592958,-1.0,,-0.1381025992499999,0.026205198499999915,-0.25
AR,4.0,2.0,1.0,7,2.0,N/A,0,0.6758060925,0.33379822069760384,0.9386267852490563,0.11033568095992341,-0.06802361099999998,0.351612185,0.0
AR,4.0,2.0,1.0,7,2.0,N/A,0,0.552473365,0.2099002626235547,0.7886751345948129,0.3085375387259869,-0.052473364999999994,0.10494672999999999,0.0
AR,4.0,2.0,1.0,7,2.0,N/A,0,0.52641292425,0.5235064630590144,0.7621698917277335,0.34926767915166934,-0.028375281249999995,0.052825848499999994,0.0
AR,4.0,3.0,1.0,7,1.0,N/A,0,0.632940476,0.7898037146817161,-1.0,,-0.13294047600000003,0.01588095200000003,0.0
AR,4.0,3.0,1.0,7,1.0,N/A,0,0.60887388325,0.5903722805715743,-1.0,,-0.09095898574999994,-0.03225223349999995,-0.25
AR,4.0,3.0,1.0,7,1.0,N/A,0,0.69490403125,0.5828565109973082,-1.0,,-0.06835705574999995,0.1398080625,0.0
AR,4.0,3.0,1.0,7,1.0,N/A,0,0.56647359,0.5551196789515705,-1.0,,-0.05713467249999993,-0.11705282000000003,-0.25
AR,4.0,2.0,1.0,7,2.0,N/A,0,0.6002743700000001,0.5953959711913769,0.994074503658933,0.1226390584033864,0.008861337500000066,0.20054873999999998,0.0
AR,4.0,2.0,1.0,7,2.0,N/A,0,0.47815646175000004,0.4740723711305309,0.6762694439525011,0.34926767915166934,-0.02982575324999992,-0.04368707649999995,-0.25
AR,4.0,2.0,1.0,7,2.0,N/A,0,0.465222999,0.46446023024195016,0.9131039214558935,0.1226390584033864,-0.010999246500000004,-0.06955400200000003,0.0
AR,4.0,2.0,1.0,7,2.0,N/A,0,0.5011265665,0.34506912480138907,0.5026661913466888,0.5,-0.0011265664999999814,0.0022531329999999905,0.0
AR,4.0,3.0,1.0,7,1.0,N/A,0,0.42183199949999994,0.5618319307271155,-1.0,,-0.12071984800000002,-0.4063360010000001,-0.25
AR,4.0,3.0,1.0,7,1.0,N/A,0,0.5684963215,0.5801590648466689,-1.0,,-0.06849632149999996,-0.11300735700000006,-0.25
AR,4.0,3.0,1.0,7,1.0,N/A,0,0.65961103725,0.5437000539388769,-1.0,,0.03592172225000001,0.06922207449999995,0.0
AR,4.0,3.0,1.0,7,1.0,N/A,0,0.6057296865,0.598378005035314,-1.0,,-0.043232898999999936,-0.038540626999999966,0.0
AR,4.0,3.0,1.0,7,1.0,N/A,0,0.75,0.6587862585978899,-1.0,,-0.25,0.25,-0.25
