State,Year,District,Dem Votes,GOP Votes,D Voteshare,Incumbent,Party
MN,2016,District 41,25096,15939,0.6115754843426343,0,D
MN,2016,District 42,24962,21008,0.5430063084620405,0,D
MN,2016,District 43,24347,15149,0.6164421713591249,0,D
MN,2016,District 44,25114,25309,0.49806635860619164,0,R
MN,2016,District 45,27509,15588,0.6383042903218321,0,D
MN,2016,District 46,35465,0,1.0,0,D
MN,2016,District 47,14981,30920,0.326376331670334,0,R
MN,2016,District 48,24303,23205,0.5115559484718363,0,D
MN,2016,District 49,28273,23557,0.5454948871310052,0,D
MN,2016,District 5,19687,20240,0.493074861622461,0,R
MN,2016,District 50,24921,16805,0.5972535110003355,0,D
MN,2016,District 51,24358,20662,0.5410484229231453,0,D
MN,2016,District 52,25448,18485,0.5792456695422575,0,D
MN,2016,District 53,23035,22636,0.5043681986380855,0,D
MN,2016,District 54,22162,19480,0.5322030642140146,0,D
MN,2016,District 55,13282,29132,0.3131513179610506,0,R
MN,2016,District 56,19178,23602,0.4482935951379149,0,R
MN,2016,District 57,24519,21633,0.531266250650026,0,D
MN,2016,District 58,22833,22446,0.5042735042735043,0,D
MN,2016,District 59,27541,7814,0.7789845849243389,0,D
MN,2016,District 6,26260,15555,0.6280043046753557,0,D
MN,2016,District 60,31542,0,1.0,0,D
MN,2016,District 61,43045,9924,0.8126451320583737,0,D
MN,2016,District 62,29564,3897,0.883536056902065,0,D
MN,2016,District 63,38470,9068,0.8092473389709285,0,D
MN,2016,District 64,36757,11078,0.7684122504442354,0,D
MN,2016,District 65,27743,6479,0.8106773420606628,0,D
MN,2016,District 66,28312,9670,0.745405718498236,0,D
MN,2016,District 67,21696,7091,0.7536735331920659,0,D
MN,2016,District 7,27677,14470,0.6566778181127957,0,D
MN,2016,District 8,14892,29302,0.3369688192967371,0,R
MN,2016,District 9,11191,27749,0.2873908577298408,0,R
MO,2016,District 1,48926,43227,0.5309214024502729,0,D
MO,2016,District 11,33071,30318,0.521715124075155,0,D
MO,2016,District 13,66400,0,1.0,0,D
MO,2016,District 15,40193,62988,0.3895387716730793,0,R
MO,2016,District 17,32422,51262,0.38743367907843795,0,R
MO,2016,District 19,43179,45335,0.48782113563955987,0,R
MO,2016,District 21,19988,50288,0.28442142409926574,0,R
MO,2016,District 23,34651,56870,0.37861255886627115,0,R
MO,2016,District 25,19607,44373,0.3064551422319475,0,R
MO,2016,District 27,19486,56750,0.25560102838553966,0,R
MO,2016,District 29,0,68542,0.0,0,R
MO,2016,District 3,0,54414,0.0,0,R
MO,2016,District 31,0,57296,0.0,0,R
MO,2016,District 33,0,64520,0.0,0,R
MO,2016,District 4,57288,20686,0.734706440608408,0,D
MO,2016,District 5,53339,0,1.0,0,D
MO,2016,District 7,60759,0,1.0,0,D
MO,2016,District 9,55506,0,1.0,0,D
MT,2016,District 10,2352,7851,0.2305204351661276,0,R
MT,2016,District 15,2351,7806,0.23146598405040858,0,R
MT,2016,District 16,3752,2783,0.5741392501912778,0,D
MT,2016,District 17,2215,7732,0.2226802050869609,0,R
MT,2016,District 18,0,8531,0.0,0,R
MT,2016,District 2,0,7961,0.0,0,R
MT,2016,District 21,3087,3277,0.48507228158390947,0,R
MT,2016,District 23,3404,6652,0.33850437549721557,0,R
MT,2016,District 25,3591,3495,0.5067739204064352,0,D
MT,2016,District 26,7658,7614,0.501440544787847,0,D
MT,2016,District 28,2839,5743,0.33080866930785363,0,R
MT,2016,District 3,4946,6511,0.43170114340577814,0,R
MT,2016,District 31,10295,0,1.0,0,D
MT,2016,District 35,0,9408,0.0,0,R
MT,2016,District 36,0,9785,0.0,0,R
MT,2016,District 37,7244,0,1.0,0,D
MT,2016,District 38,6113,5314,0.5349610571453575,0,D
MT,2016,District 39,4686,3494,0.5728606356968216,0,D
MT,2016,District 40,5509,6135,0.47311920302301613,0,R
MT,2016,District 44,3258,7614,0.2996688741721854,0,R
MT,2016,District 45,6372,3459,0.6481537992065914,0,D
MT,2016,District 46,7003,3804,0.6480059220875358,0,D
MT,2016,District 47,4443,4836,0.4788231490462334,0,R
MT,2016,District 6,2862,7370,0.2797107114933542,0,R
MT,2016,District 7,3300,6761,0.3279992048504125,0,R
NC,2016,District 1,36512,52824,0.40870421778454374,0,R
NC,2016,District 10,0,56371,0.0,0,R
NC,2016,District 11,35273,55613,0.3881015778007614,0,R
NC,2016,District 12,33114,44889,0.424522133764086,0,R
NC,2016,District 13,27345,33636,0.4484183598169922,0,R
NC,2016,District 14,73140,0,1.0,0,D
NC,2016,District 15,53672,58713,0.47757262979935045,0,R
NC,2016,District 16,68335,36264,0.6533045248998557,0,D
NC,2016,District 17,57769,58789,0.4956244959590933,0,R
NC,2016,District 18,45867,56841,0.44657670288585116,0,R
NC,2016,District 19,30978,40165,0.4354328605765852,0,R
NC,2016,District 2,29371,57739,0.3371713924922512,0,R
NC,2016,District 20,71418,0,1.0,0,D
NC,2016,District 21,48803,19241,0.717227088354594,0,D
NC,2016,District 22,74373,39070,0.6555979654980916,0,D
NC,2016,District 23,79379,37220,0.6807862846165061,0,D
NC,2016,District 24,33201,51576,0.3916274461233589,0,R
NC,2016,District 25,30060,53221,0.3609466745115933,0,R
NC,2016,District 26,0,67636,0.0,0,R
NC,2016,District 27,47731,54512,0.46683880559060276,0,R
NC,2016,District 28,74232,14265,0.8388080951896675,0,D
NC,2016,District 29,0,71379,0.0,0,R
NC,2016,District 3,57261,0,1.0,0,D
NC,2016,District 30,22347,59284,0.2737562935649447,0,R
NC,2016,District 31,0,83544,0.0,0,R
NC,2016,District 32,63691,0,1.0,0,D
NC,2016,District 33,23685,59122,0.28602654364969143,0,R
NC,2016,District 34,0,69133,0.0,0,R
NC,2016,District 35,0,72753,0.0,0,R
NC,2016,District 36,35284,59058,0.3740009751754256,0,R
NC,2016,District 37,57618,27181,0.6794655597353743,0,D
NC,2016,District 38,66870,17717,0.7905470107699765,0,D
NC,2016,District 39,44609,58656,0.4319856679417034,0,R
NC,2016,District 4,56321,26940,0.6764391491814895,0,D
NC,2016,District 40,61279,12995,0.8250397178016533,0,D
NC,2016,District 41,41401,55411,0.42764326736354996,0,R
NC,2016,District 42,0,69047,0.0,0,R
NC,2016,District 43,0,64797,0.0,0,R
NC,2016,District 44,0,70871,0.0,0,R
NC,2016,District 45,30383,56409,0.3500668264356162,0,R
NC,2016,District 46,27046,52837,0.33857015885732883,0,R
NC,2016,District 47,29809,54771,0.3524355639631118,0,R
NC,2016,District 48,37528,61301,0.379726598468061,0,R
NC,2016,District 49,71599,0,1.0,0,D
NC,2016,District 5,57292,0,1.0,0,D
NC,2016,District 50,35362,58767,0.37567593409045036,0,R
NC,2016,District 6,0,44819,0.0,0,R
NC,2016,District 7,0,65553,0.0,0,R
NC,2016,District 8,0,77861,0.0,0,R
NC,2016,District 9,44385,59728,0.4263156378166031,0,R
ND,2016,District 10,2352,4246,0.3564716580782055,0,R
ND,2016,District 12,3673,2563,0.5889993585631815,0,D
ND,2016,District 14,1987,5598,0.26196440342781807,0,R
ND,2016,District 16,3790,4466,0.4590600775193798,0,R
ND,2016,District 18,2562,2983,0.46203787195671775,0,R
ND,2016,District 2,0,8921,0.0,0,R
ND,2016,District 20,2717,3723,0.4218944099378882,0,R
ND,2016,District 22,2615,6279,0.2940184393973465,0,R
ND,2016,District 24,3431,3271,0.5119367353028946,0,D
ND,2016,District 26,3451,3287,0.5121697833184922,0,D
ND,2016,District 28,1250,6241,0.1668669069550127,0,R
ND,2016,District 30,2056,4975,0.2924192860190585,0,R
ND,2016,District 32,2295,4360,0.34485349361382417,0,R
ND,2016,District 34,1994,5783,0.2563970682782564,0,R
ND,2016,District 36,0,7020,0.0,0,R
ND,2016,District 38,0,5904,0.0,0,R
ND,2016,District 4,2382,4697,0.33648820454866507,0,R
ND,2016,District 40,1224,3255,0.2732752846617549,0,R
ND,2016,District 42,2073,2281,0.4761139182361047,0,R
ND,2016,District 44,3733,3590,0.5097637580226683,0,D
ND,2016,District 46,3897,3934,0.4976375941769889,0,R
ND,2016,District 6,3385,4133,0.45025272678903966,0,R
ND,2016,District 8,0,6259,0.0,0,R
NH,2016,District 1,13926,11590,0.5457751998745884,0,D
NH,2016,District 10,17713,10273,0.6329236046594726,0,D
NH,2016,District 11,13227,17235,0.43421311798306084,0,R
NH,2016,District 12,15120,15942,0.48676839868649796,0,R
NH,2016,District 13,14619,9897,0.5963044542339696,0,D
NH,2016,District 14,9989,17793,0.35954934849902814,0,R
NH,2016,District 15,17658,10913,0.6180392705890588,0,D
NH,2016,District 16,15118,14503,0.5103811485095034,0,D
NH,2016,District 17,11522,18252,0.38698193054342717,0,R
NH,2016,District 18,13299,10869,0.5502730883813307,0,D
NH,2016,District 19,11825,16505,0.41740204729968233,0,R
NH,2016,District 2,13244,15546,0.46002084056964226,0,R
NH,2016,District 20,13187,8695,0.6026414404533407,0,D
NH,2016,District 21,20883,10607,0.6631629088599555,0,D
NH,2016,District 22,11270,18717,0.3758295261279888,0,R
NH,2016,District 23,13343,17337,0.43490873533246416,0,R
NH,2016,District 24,16373,17844,0.47850483677704064,0,R
NH,2016,District 3,11111,20091,0.35609896801487084,0,R
NH,2016,District 4,15144,12283,0.5521566339738214,0,D
NH,2016,District 5,18809,9998,0.6529315791300726,0,D
NH,2016,District 6,11793,14481,0.4488467686686458,0,R
NH,2016,District 7,13863,13880,0.4996936164077425,0,R
NH,2016,District 8,14289,16150,0.46943066460790434,0,R
NH,2016,District 9,14727,17073,0.46311320754716984,0,R
NM,2016,District 1,4834,11170,0.30204948762809297,0,R
NM,2016,District 10,10151,10530,0.4908370001450607,0,R
NM,2016,District 11,8776,0,1.0,0,D
NM,2016,District 12,12922,0,1.0,0,D
NM,2016,District 13,14089,7294,0.658887901604078,0,D
NM,2016,District 14,9668,0,1.0,0,D
NM,2016,District 15,11321,8981,0.5576297901684563,0,D
NM,2016,District 16,16721,0,1.0,0,D
NM,2016,District 17,8456,0,1.0,0,D
NM,2016,District 18,12203,11750,0.5094560180353191,0,D
NM,2016,District 19,9415,14905,0.3871299342105263,0,R
NM,2016,District 2,0,15057,0.0,0,R
NM,2016,District 20,0,16893,0.0,0,R
NM,2016,District 21,11087,14164,0.4390717199318839,0,R
NM,2016,District 22,12472,0,1.0,0,D
NM,2016,District 23,11001,11794,0.4826058346128537,0,R
NM,2016,District 24,16155,0,1.0,0,D
NM,2016,District 25,26958,0,1.0,0,D
NM,2016,District 26,11330,0,1.0,0,D
NM,2016,District 27,0,12589,0.0,0,R
NM,2016,District 28,15063,0,1.0,0,D
NM,2016,District 29,7348,8965,0.45043830074173974,0,R
NM,2016,District 3,12519,0,1.0,0,D
NM,2016,District 30,11973,0,1.0,0,D
NM,2016,District 31,9443,0,1.0,0,D
NM,2016,District 32,0,8480,0.0,0,R
NM,2016,District 33,0,14648,0.0,0,R
NM,2016,District 34,0,11542,0.0,0,R
NM,2016,District 35,12502,0,1.0,0,D
NM,2016,District 36,10579,7158,0.5964368269718667,0,D
NM,2016,District 37,11374,9131,0.5546939770787612,0,D
NM,2016,District 38,9588,4713,0.6704426263897629,0,D
NM,2016,District 39,9622,9250,0.5098558711318355,0,D
NM,2016,District 4,12029,0,1.0,0,D
NM,2016,District 40,10099,12490,0.44707601044756295,0,R
NM,2016,District 41,0,9006,0.0,0,R
NM,2016,District 42,0,15206,0.0,0,R
NM,2016,District 5,15535,0,1.0,0,D
NM,2016,District 6,17697,0,1.0,0,D
NM,2016,District 7,0,12778,0.0,0,R
NM,2016,District 8,14258,0,1.0,0,D
NM,2016,District 9,12724,12534,0.5037611845751842,0,D
NV,2016,District 1,33688,17800,0.6542883778744562,0,D
NV,2016,District 11,22439,14221,0.6120840152755046,0,D
NV,2016,District 13,27280,15811,0.6330788331670186,0,D
NV,2016,District 15,26773,33822,0.44183513491212145,0,R
NV,2016,District 18,26864,34805,0.43561594966676936,0,R
NV,2016,District 19,0,36877,0.0,0,R
NV,2016,District 3,21195,11057,0.6571685476869652,0,D
NV,2016,District 4,29912,0,1.0,0,D
NV,2016,District 5,26208,25739,0.5045142164128824,0,D
NV,2016,District 6,28733,27697,0.5091795144426723,0,D
NV,2016,District 7,28431,0,1.0,0,D
NY,2016,District 1,47813,94756,0.33536743611865133,0,R
NY,2016,District 10,84582,0,1.0,0,D
NY,2016,District 11,72520,31797,0.6951887036628738,0,D
NY,2016,District 12,82328,13409,0.8599392084565006,0,D
NY,2016,District 13,59896,9162,0.8673289119291031,0,D
NY,2016,District 14,97578,8364,0.9210511411904627,0,D
NY,2016,District 15,62460,35691,0.6363664150136015,0,D
NY,2016,District 16,52495,14856,0.7794242104794287,0,D
NY,2016,District 17,63002,0,1.0,0,D
NY,2016,District 18,87613,0,1.0,0,D
NY,2016,District 19,90219,0,1.0,0,D
NY,2016,District 2,47623,91172,0.3431175474620844,0,R
NY,2016,District 20,90272,5706,0.9405488757840338,0,D
NY,2016,District 21,109682,0,1.0,0,D
NY,2016,District 22,0,62033,0.0,0,R
NY,2016,District 23,63866,0,1.0,0,D
NY,2016,District 24,0,107357,0.0,0,R
NY,2016,District 25,114943,3896,0.9672161495805249,0,D
NY,2016,District 26,95462,0,1.0,0,D
NY,2016,District 27,118371,0,1.0,0,D
NY,2016,District 28,101117,33788,0.7495422704866388,0,D
NY,2016,District 29,56194,6158,0.9012381318963305,0,D
NY,2016,District 3,46108,65713,0.4123375752318437,0,R
NY,2016,District 30,113144,5619,0.9526872847604052,0,D
NY,2016,District 31,97964,8719,0.9182718896169024,0,D
NY,2016,District 32,79574,0,1.0,0,D
NY,2016,District 33,61953,0,1.0,0,D
NY,2016,District 34,80998,0,1.0,0,D
NY,2016,District 35,94864,0,1.0,0,D
NY,2016,District 36,88233,0,1.0,0,D
NY,2016,District 37,73116,58164,0.5569469835466179,0,D
NY,2016,District 38,77317,41612,0.6501105701721195,0,D
NY,2016,District 39,47641,65031,0.4228290968474865,0,R
NY,2016,District 4,45232,76411,0.3718421939610171,0,R
NY,2016,District 40,58737,80312,0.42241943487547556,0,R
NY,2016,District 41,58616,72942,0.4455525319630885,0,R
NY,2016,District 42,43667,68502,0.3892965079478287,0,R
NY,2016,District 43,50660,85057,0.37327674499141594,0,R
NY,2016,District 44,77821,33036,0.7019944613330688,0,D
NY,2016,District 45,0,92717,0.0,0,R
NY,2016,District 46,50071,84716,0.3714824129923509,0,R
NY,2016,District 47,0,87254,0.0,0,R
NY,2016,District 48,0,86807,0.0,0,R
NY,2016,District 49,38884,87056,0.3087501985072257,0,R
NY,2016,District 5,72265,74026,0.49398117450834295,0,R
NY,2016,District 50,0,110089,0.0,0,R
NY,2016,District 51,31990,84726,0.27408410157990337,0,R
NY,2016,District 52,30571,89180,0.25528805604963634,0,R
NY,2016,District 53,82524,0,1.0,0,D
NY,2016,District 54,40739,74175,0.3545172911916738,0,R
NY,2016,District 55,0,101334,0.0,0,R
NY,2016,District 56,42764,73574,0.3675841083738761,0,R
NY,2016,District 57,19136,93320,0.17016433093832253,0,R
NY,2016,District 58,52488,63270,0.4534287047115534,0,R
NY,2016,District 59,37675,100293,0.2730705670880204,0,R
NY,2016,District 6,61525,71623,0.462079790909364,0,R
NY,2016,District 60,51036,77327,0.39759120618869925,0,R
NY,2016,District 61,53363,75255,0.4148952712684072,0,R
NY,2016,District 62,0,89390,0.0,0,R
NY,2016,District 63,89650,0,1.0,0,D
NY,2016,District 7,66604,69881,0.48799501776752024,0,R
NY,2016,District 8,68599,68285,0.5011469565471494,0,D
NY,2016,District 9,75739,69217,0.5224964816909959,0,D
OH,2016,District 10,53239,99477,0.34861442154063754,0,R
OH,2016,District 12,0,122615,0.0,0,R
OH,2016,District 14,44014,112706,0.28084481878509443,0,R
OH,2016,District 16,76077,109454,0.41005007249462355,0,R
OH,2016,District 18,57446,107972,0.34727780531743824,0,R
OH,2016,District 2,59882,118232,0.3362004109727478,0,R
OH,2016,District 20,0,114532,0.0,0,R
OH,2016,District 22,49218,113666,0.3021659585963017,0,R
OH,2016,District 24,77383,107500,0.4185511918348361,0,R
OH,2016,District 26,0,109616,0.0,0,R
OH,2016,District 28,83805,53117,0.6120638027490104,0,D
OH,2016,District 30,75450,84747,0.470982602670462,0,R
OH,2016,District 32,78451,60671,0.5639007489829071,0,D
OH,2016,District 4,50580,105810,0.3234222136965279,0,R
OH,2016,District 6,53584,114168,0.3194239114883876,0,R
OH,2016,District 8,62693,106215,0.3711665522059346,0,R
OK,2016,District 1,11590,16933,0.40633874417137045,0,R
OK,2016,District 13,10393,18686,0.35740568795350597,0,R
OK,2016,District 15,0,21069,0.0,0,R
OK,2016,District 19,5719,19877,0.22343334896077513,0,R
OK,2016,District 23,7120,24087,0.22815393982119397,0,R
OK,2016,District 25,10398,28362,0.26826625386996905,0,R
OK,2016,District 29,11419,21704,0.344745343115056,0,R
OK,2016,District 3,10695,16091,0.399275741058762,0,R
OK,2016,District 31,7737,17828,0.3026403285742226,0,R
OK,2016,District 33,11128,23087,0.32523746894636857,0,R
OK,2016,District 35,0,19737,0.0,0,R
OK,2016,District 37,12729,17671,0.4187171052631579,0,R
OK,2016,District 39,16793,19002,0.4691437351585417,0,R
OK,2016,District 41,13215,25751,0.33914181594210335,0,R
OK,2016,District 43,8290,25395,0.24610360694671218,0,R
OK,2016,District 47,15445,22858,0.40323212281022375,0,R
OK,2016,District 5,10987,14665,0.42830968345548104,0,R
OK,2016,District 7,12867,16209,0.4425299215848122,0,R
OK,2016,District 9,12828,13641,0.484642411878046,0,R
OR,2016,District 1,16476,45775,0.2646704470610914,0,R
OR,2016,District 12,23441,39908,0.37002951901371767,0,R
OR,2016,District 14,44338,0,1.0,0,D
OR,2016,District 18,51491,0,1.0,0,D
OR,2016,District 2,0,43535,0.0,0,R
OR,2016,District 21,54520,0,1.0,0,D
OR,2016,District 22,60803,0,1.0,0,D
OR,2016,District 23,48722,0,1.0,0,D
OR,2016,District 25,25339,18742,0.5748281572559606,0,D
OR,2016,District 27,28933,44691,0.39298326632619796,0,R
OR,2016,District 28,23153,37119,0.3841418900982214,0,R
OR,2016,District 29,0,37785,0.0,0,R
OR,2016,District 3,32585,32980,0.49698772210783193,0,R
OR,2016,District 30,17001,40237,0.29702295677696633,0,R
OR,2016,District 5,30388,30039,0.5028877819517765,0,D
OR,2016,District 9,15901,40655,0.28115496145413393,0,R
PA,2016,District 1,114099,0,1.0,0,D
PA,2016,District 11,98370,0,1.0,0,D
PA,2016,District 13,48476,66595,0.4212703461341259,0,R
PA,2016,District 15,58591,62774,0.48276686029744986,0,R
PA,2016,District 17,88827,50010,0.6397934268242615,0,D
PA,2016,District 19,75615,58456,0.5639922130811287,0,D
PA,2016,District 21,0,101525,0.0,0,R
PA,2016,District 23,0,85889,0.0,0,R
PA,2016,District 25,25686,76416,0.2515719574543104,0,R
PA,2016,District 27,0,83083,0.0,0,R
PA,2016,District 29,0,92537,0.0,0,R
PA,2016,District 3,98955,0,1.0,0,D
PA,2016,District 31,38478,87269,0.305995371658966,0,R
PA,2016,District 33,0,99377,0.0,0,R
PA,2016,District 35,41349,68397,0.37676999617298124,0,R
PA,2016,District 37,59044,90987,0.393545333964314,0,R
PA,2016,District 39,0,111696,0.0,0,R
PA,2016,District 41,30739,76843,0.2857262367310517,0,R
PA,2016,District 43,114984,0,1.0,0,D
PA,2016,District 45,89016,0,1.0,0,D
PA,2016,District 47,0,95622,0.0,0,R
PA,2016,District 49,50356,57790,0.46562979675623695,0,R
PA,2016,District 5,64508,31644,0.6708960812047591,0,D
PA,2016,District 7,108471,0,1.0,0,D
PA,2016,District 9,67011,70764,0.48637996733805117,0,R
RI,2016,District 1,6267,1244,0.8343762481693516,0,D
RI,2016,District 10,8296,0,1.0,0,D
RI,2016,District 11,6621,6135,0.5190498588899342,0,D
RI,2016,District 12,7911,5059,0.6099460292983809,0,D
RI,2016,District 13,7609,0,1.0,0,D
RI,2016,District 14,7790,0,1.0,0,D
RI,2016,District 15,6457,0,1.0,0,D
RI,2016,District 16,4742,0,1.0,0,D
RI,2016,District 17,6942,7224,0.4900465904277848,0,R
RI,2016,District 18,8860,0,1.0,0,D
RI,2016,District 19,7135,5686,0.5565088526635987,0,D
RI,2016,District 2,6417,0,1.0,0,D
RI,2016,District 20,7888,0,1.0,0,D
RI,2016,District 21,6101,8282,0.42418132517555446,0,R
RI,2016,District 22,7290,5357,0.5764212856803985,0,D
RI,2016,District 23,7628,5475,0.5821567579943524,0,D
RI,2016,District 24,6599,0,1.0,0,D
RI,2016,District 25,8219,0,1.0,0,D
RI,2016,District 26,8905,0,1.0,0,D
RI,2016,District 27,7276,5779,0.5573343546533895,0,D
RI,2016,District 28,8473,0,1.0,0,D
RI,2016,District 29,8341,0,1.0,0,D
RI,2016,District 3,9820,0,1.0,0,D
RI,2016,District 30,9256,0,1.0,0,D
RI,2016,District 31,9674,0,1.0,0,D
RI,2016,District 32,8012,6873,0.5382599932818274,0,D
RI,2016,District 33,6824,0,1.0,0,D
RI,2016,District 34,6444,7856,0.45062937062937064,0,R
RI,2016,District 35,0,10944,0.0,0,R
RI,2016,District 36,11337,0,1.0,0,D
RI,2016,District 37,7577,0,1.0,0,D
RI,2016,District 38,0,11057,0.0,0,R
RI,2016,District 4,8485,0,1.0,0,D
RI,2016,District 5,6739,0,1.0,0,D
RI,2016,District 6,6383,0,1.0,0,D
RI,2016,District 7,6402,0,1.0,0,D
RI,2016,District 8,6760,0,1.0,0,D
RI,2016,District 9,8241,0,1.0,0,D
SC,2016,District 1,0,33175,0.0,0,R
SC,2016,District 10,19331,18342,0.5131261115387679,0,D
SC,2016,District 11,20825,17225,0.5473061760840998,0,D
SC,2016,District 12,0,41352,0.0,0,R
SC,2016,District 13,0,36239,0.0,0,R
SC,2016,District 14,0,36427,0.0,0,R
SC,2016,District 15,0,39584,0.0,0,R
SC,2016,District 16,0,44508,0.0,0,R
SC,2016,District 17,23735,20762,0.5334067465222374,0,D
SC,2016,District 18,0,43288,0.0,0,R
SC,2016,District 19,35946,0,1.0,0,D
SC,2016,District 2,0,36944,0.0,0,R
SC,2016,District 20,0,30267,0.0,0,R
SC,2016,District 21,30294,0,1.0,0,D
SC,2016,District 22,26530,21696,0.5501181935055779,0,D
SC,2016,District 23,0,32393,0.0,0,R
SC,2016,District 24,0,38279,0.0,0,R
SC,2016,District 25,0,34890,0.0,0,R
SC,2016,District 26,21702,15392,0.5850541866609155,0,D
SC,2016,District 27,27101,0,1.0,0,D
SC,2016,District 28,0,35257,0.0,0,R
SC,2016,District 29,28519,0,1.0,0,D
SC,2016,District 3,0,40287,0.0,0,R
SC,2016,District 30,31560,0,1.0,0,D
SC,2016,District 31,0,32439,0.0,0,R
SC,2016,District 32,31164,0,1.0,0,D
SC,2016,District 33,0,36270,0.0,0,R
SC,2016,District 34,0,45945,0.0,0,R
SC,2016,District 35,31113,0,1.0,0,D
SC,2016,District 36,24725,15024,0.6220282271252107,0,D
SC,2016,District 37,0,39314,0.0,0,R
SC,2016,District 38,0,34034,0.0,0,R
SC,2016,District 39,30716,0,1.0,0,D
SC,2016,District 4,0,28064,0.0,0,R
SC,2016,District 40,34069,0,1.0,0,D
SC,2016,District 41,0,39313,0.0,0,R
SC,2016,District 42,29289,0,1.0,0,D
SC,2016,District 43,0,39056,0.0,0,R
SC,2016,District 44,0,30795,0.0,0,R
SC,2016,District 45,29994,0,1.0,0,D
SC,2016,District 46,0,42931,0.0,0,R
SC,2016,District 5,0,39364,0.0,0,R
SC,2016,District 6,0,31732,0.0,0,R
SC,2016,District 7,21518,13209,0.6196331384801451,0,D
SC,2016,District 8,0,42425,0.0,0,R
SC,2016,District 9,0,32168,0.0,0,R
SD,2016,District 1,6849,0,1.0,0,D
SD,2016,District 10,4141,6205,0.40025130485211674,0,R
SD,2016,District 11,4481,6944,0.39221006564551425,0,R
SD,2016,District 12,4432,6221,0.4160330423354924,0,R
SD,2016,District 13,4502,6997,0.3915123054178624,0,R
SD,2016,District 14,0,7747,0.0,0,R
SD,2016,District 15,3666,0,1.0,0,D
SD,2016,District 16,3122,8274,0.273955773955774,0,R
SD,2016,District 17,3965,5023,0.44114374721851357,0,R
SD,2016,District 18,5765,0,1.0,0,D
SD,2016,District 19,2408,8636,0.21803694313654473,0,R
SD,2016,District 2,0,7839,0.0,0,R
SD,2016,District 20,3644,6666,0.35344325897187195,0,R
SD,2016,District 21,6701,0,1.0,0,D
SD,2016,District 22,2408,6754,0.2628247107618424,0,R
SD,2016,District 23,0,8445,0.0,0,R
SD,2016,District 24,0,8124,0.0,0,R
SD,2016,District 25,4301,7254,0.3722198182604933,0,R
SD,2016,District 26,4601,0,1.0,0,D
SD,2016,District 27,3940,0,1.0,0,D
SD,2016,District 28,0,6989,0.0,0,R
SD,2016,District 29,0,6557,0.0,0,R
SD,2016,District 3,4031,6364,0.3877825877825878,0,R
SD,2016,District 30,3653,9176,0.28474549848000624,0,R
SD,2016,District 31,0,8681,0.0,0,R
SD,2016,District 32,3359,6764,0.3318186308406599,0,R
SD,2016,District 33,4767,7651,0.3838782412626832,0,R
SD,2016,District 34,3889,7292,0.3478221983722386,0,R
SD,2016,District 35,0,6137,0.0,0,R
SD,2016,District 4,4416,6739,0.3958762886597938,0,R
SD,2016,District 5,0,6838,0.0,0,R
SD,2016,District 6,3482,7697,0.3114768762858932,0,R
SD,2016,District 7,2887,5569,0.3414143803216651,0,R
SD,2016,District 8,5776,5870,0.495964279580972,0,R
SD,2016,District 9,3398,6426,0.34588762214983715,0,R
TN,2016,District 10,31043,39308,0.44125883072024563,0,R
TN,2016,District 12,0,55219,0.0,0,R
TN,2016,District 14,18259,53082,0.25593978217294405,0,R
TN,2016,District 16,22205,46846,0.3215739091396214,0,R
TN,2016,District 18,0,64220,0.0,0,R
TN,2016,District 2,0,66262,0.0,0,R
TN,2016,District 20,41172,52966,0.4373579213495082,0,R
TN,2016,District 22,20406,41497,0.3296447668125939,0,R
TN,2016,District 24,0,46945,0.0,0,R
TN,2016,District 26,0,54210,0.0,0,R
TN,2016,District 28,0,51251,0.0,0,R
TN,2016,District 30,39668,0,1.0,0,D
TN,2016,District 32,0,57912,0.0,0,R
TN,2016,District 4,0,60516,0.0,0,R
TN,2016,District 6,0,62688,0.0,0,R
TN,2016,District 8,0,49440,0.0,0,R
TX,2016,District 1,0,245648,0.0,0,R
TX,2016,District 11,0,218201,0.0,0,R
TX,2016,District 12,0,241232,0.0,0,R
TX,2016,District 13,178277,0,1.0,0,D
TX,2016,District 18,0,229051,0.0,0,R
TX,2016,District 19,134997,97682,0.5801855775553445,0,D
TX,2016,District 20,132128,82098,0.6167692063521701,0,D
TX,2016,District 21,160959,0,1.0,0,D
TX,2016,District 22,88769,211380,0.29574977761045346,0,R
TX,2016,District 24,81836,214568,0.2760961390534541,0,R
TX,2016,District 26,155441,0,1.0,0,D
TX,2016,District 27,135945,0,1.0,0,D
TX,2016,District 28,0,205512,0.0,0,R
TX,2016,District 29,167169,0,1.0,0,D
TX,2016,District 4,0,239869,0.0,0,R
TX,2016,District 6,119891,0,1.0,0,D
UT,2016,District 1,11957,8372,0.5881745289979832,0,D
UT,2016,District 10,13442,31762,0.2973630652154677,0,R
UT,2016,District 13,0,39094,0.0,0,R
UT,2016,District 14,0,34681,0.0,0,R
UT,2016,District 16,0,21489,0.0,0,R
UT,2016,District 19,16381,20994,0.4382876254180602,0,R
UT,2016,District 20,10757,24296,0.306878155935298,0,R
UT,2016,District 23,13953,29883,0.3183000273747605,0,R
UT,2016,District 24,0,33338,0.0,0,R
UT,2016,District 25,0,30288,0.0,0,R
UT,2016,District 27,11626,26199,0.30736285525446133,0,R
UT,2016,District 29,9114,32177,0.2207260662129762,0,R
UT,2016,District 6,12682,19325,0.39622582560064984,0,R
