Year,State,r_avg_win,d_avg_win
2016,MT,0.5808495,
2016,NC,0.602740994,0.685212381
2016,ND,0.744312994,
2016,NE,0.733580555,
2016,NH,,0.515346045
2016,NJ,0.605723419,0.692739322
2016,NM,0.627394577,0.637821735
2016,NV,0.61218909,0.570335104
2016,NY,0.605785493,0.805869561
2016,OH,0.671081755,0.713119269
2016,OK,0.774211088,
2016,OR,0.719066787,0.688655316
2016,PA,0.676606175,0.801097762
2016,RI,,0.651007103
2016,SC,0.64476355,0.717395161
2016,SD,0.641027859,
2016,TN,0.741713309,0.716122386
2016,TX,0.74333931,0.770077931
2016,UT,0.664751106,
2016,VA,0.614230415,0.74051293
2016,VT,,1
2016,WA,0.703972057,0.687524096
2016,WI,0.645339716,0.896001066
2016,WV,0.670181025,
2016,WY,0.674212794,
2018,AK,0.533063087,
2018,AL,0.664327877,1
2018,AR,0.645972348,
2018,AZ,0.597906962,0.666553374
2018,CA,0.619531431,0.723727105
2018,CO,0.580005078,0.648048525
2018,CT,,0.61990383
2018,DE,,0.6445397
2018,FL,0.605144838,0.74463112
2018,GA,0.681678731,0.730390896
2018,HI,,0.766861045
2018,IA,0.517102734,0.533308998
2018,ID,0.638876356,
2018,IL,0.601703282,0.708920095
2018,IN,0.610438102,0.649778733
2018,KS,0.593432539,0.549561686
2018,KY,0.663342454,0.629253779
2018,LA,0.695226637,1
2018,MA,,0.816661483
2018,MD,0.611609328,0.713546842
2018,ME,,0.575150339
2018,MI,0.572044056,0.688849913
2018,MN,0.547707992,0.615575879
2018,MO,0.659062453,0.730631938
2018,MS,0.664118485,1
2018,MT,0.523856759,
2018,NC,0.612221031,0.726632126
2018,ND,0.628579779,
2018,NE,0.62691915,
2018,NH,,0.554369974
2018,NJ,0.562620976,0.646291758
2018,NM,,0.599617139
2018,NV,0.582307668,0.590831887
2018,NY,0.531980206,0.79367272
2018,OH,0.595769705,0.711677523
2018,OK,0.667940846,0.506984433
2018,OR,0.588268465,0.649160552
2018,PA,0.595274385,0.695612013
2018,RI,,0.65244286
2018,SC,0.610238636,0.609951016
2018,SD,0.62612749,
2018,TN,0.690356898,0.742311275
2018,TX,0.622367408,0.771709294
2018,UT,0.671622412,0.501288842
2018,VA,0.583705721,0.672326463
2018,VT,,0.727273078
2018,WA,0.567495801,0.743820848
2018,WI,0.597007986,0.791406764
2018,WV,0.588712915,
2018,WY,0.681139749,
